sku,description,subcat_1,subcat_2,subcat_3,subcat_4,subcat_5,subcat_6,calc_include,calslot_1,calslot_2,calslot_3,retail_price_inc_gst,category_slug,image_url,Notes
12PGG-0800,"Polaris 12mm soft-close glass-to-glass pool fence gate, 800mm wide x 1200H, glass-to-glass hinge cut-outs.",Gates,Soft-Closing Gates,Soft-Close Gate Panels,,,,TRUE,Soft Close Gate,Gate Panel ,Glass to Glass,91.6,pool-fencing-glass-spigots-gates-soft-closing-close-gate-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12PGG-0800.png,
12PGG-0900,"Polaris 12mm soft-close glass-to-glass pool fence gate, 900mm wide x 1200H, glass-to-glass hinge cut-outs.",Gates,Soft-Closing Gates,Soft-Close Gate Panels,,,,TRUE,Soft Close Gate,Gate Panel ,Glass to Glass,104.8,pool-fencing-glass-spigots-gates-soft-closing-close-gate-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12PGG-0900.png,
12PWG-0800,"Polaris 12mm soft-close wall/post-mount pool fence gate, 800mm wide x 1200H, deeper hinge cut-outs for wall and post hinge types.",Gates,Soft-Closing Gates,Soft-Close Gate Panels,,,,TRUE,Soft Close Gate,Gate Panel ,Glass to Wall/Post,91.6,pool-fencing-glass-spigots-gates-soft-closing-close-gate-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12PWG-0800.png,
12PWG-0900,"Polaris 12mm soft-close wall/post-mount pool fence gate, 900mm wide x 1200H, deeper hinge cut-outs for wall and post hinge types.",Gates,Soft-Closing Gates,Soft-Close Gate Panels,,,,TRUE,Master Gate,Gate Panel,,104.8,pool-fencing-glass-spigots-gates-soft-closing-close-gate-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12PWG-0900.png,
12NPH-0600,"Polaris 12mm toughened glass soft-close hinge panel, 600mm wide x 1200H, takes a 12mm Polaris gate on soft-close hinges; secure top opposite gate with a wall glass clip.",Gates,Soft-Closing Gates,Soft-Close Hinge Panels,,,,TRUE,Soft Close Gate,Hinge Panel,,78.4,pool-fencing-glass-spigots-gates-soft-closing-close-hinge-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NPH-0600.png,
12NPH-0800,"Polaris 12mm toughened glass soft-close hinge panel, 800mm wide x 1200H, takes a 12mm Polaris gate on soft-close hinges.",Gates,Soft-Closing Gates,Soft-Close Hinge Panels,,,,TRUE,Soft Close Gate,Hinge Panel,,104.45,pool-fencing-glass-spigots-gates-soft-closing-close-hinge-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NPH-0800.png,
12NPH-1000,"Polaris 12mm toughened glass soft-close hinge panel, 1000mm wide x 1200H, takes a 12mm Polaris gate on soft-close hinges.",Gates,Soft-Closing Gates,Soft-Close Hinge Panels,,,,TRUE,Soft Close Gate,Hinge Panel,,128,pool-fencing-glass-spigots-gates-soft-closing-close-hinge-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NPH-1000.png,
12NPH-1100,"Polaris 12mm toughened glass soft-close hinge panel, 1100mm wide x 1200H, takes a 12mm Polaris gate on soft-close hinges.",Gates,Soft-Closing Gates,Soft-Close Hinge Panels,,,,TRUE,Soft Close Gate,Hinge Panel,,137.01,pool-fencing-glass-spigots-gates-soft-closing-close-hinge-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NPH-1100.png,
12NPH-1200,"Polaris 12mm toughened glass soft-close hinge panel, 1200mm wide x 1200H, takes a 12mm Polaris gate on soft-close hinges.",Gates,Soft-Closing Gates,Soft-Close Hinge Panels,,,,TRUE,Soft Close Gate,Hinge Panel,,145.9,pool-fencing-glass-spigots-gates-soft-closing-close-hinge-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NPH-1200.png,
12NPH-1300,"Polaris 12mm toughened glass soft-close hinge panel, 1300mm wide x 1200H, takes a 12mm Polaris gate on soft-close hinges.",Gates,Soft-Closing Gates,Soft-Close Hinge Panels,,,,TRUE,Soft Close Gate,Hinge Panel,,155.16,pool-fencing-glass-spigots-gates-soft-closing-close-hinge-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NPH-1300.png,
12NPH-1400,"Polaris 12mm toughened glass soft-close hinge panel, 1400mm wide x 1200H, takes a 12mm Polaris gate on soft-close hinges; secure top opposite gate with a wall glass clip.",Gates,Soft-Closing Gates,Soft-Close Hinge Panels,,,,TRUE,Soft Close Gate,Hinge Panel,,163.96,pool-fencing-glass-spigots-gates-soft-closing-close-hinge-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NPH-1400.png,
12NPH-1500,"Polaris 12mm toughened glass soft-close hinge panel, 1500mm wide x 1200H, takes a 12mm Polaris gate on soft-close hinges; secure top opposite gate with a wall glass clip.",Gates,Soft-Closing Gates,Soft-Close Hinge Panels,,,,TRUE,Soft Close Gate,Hinge Panel,,173.1,pool-fencing-glass-spigots-gates-soft-closing-close-hinge-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NPH-1500.png,
12NPH-1600,"Polaris 12mm toughened glass soft-close hinge panel, 1600mm wide x 1200H, takes a 12mm Polaris gate on soft-close hinges; secure top opposite gate with a wall glass clip.",Gates,Soft-Closing Gates,Soft-Close Hinge Panels,,,,TRUE,Soft Close Gate,Hinge Panel,,182.11,pool-fencing-glass-spigots-gates-soft-closing-close-hinge-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NPH-1600.png,
12NPH-1700,"Polaris 12mm toughened glass soft-close hinge panel, 1700mm wide x 1200H, takes a 12mm Polaris gate on soft-close hinges; secure top opposite gate with a wall glass clip.",Gates,Soft-Closing Gates,Soft-Close Hinge Panels,,,,TRUE,Soft Close Gate,Hinge Panel,,193.45,pool-fencing-glass-spigots-gates-soft-closing-close-hinge-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NPH-1700.png,
12NPH-1800,"Polaris 12mm toughened glass soft-close hinge panel, 1800mm wide x 1200H, takes a 12mm Polaris gate on soft-close hinges; secure top opposite gate with a wall glass clip.",Gates,Soft-Closing Gates,Soft-Close Hinge Panels,,,,TRUE,Soft Close Gate,Hinge Panel,,200.15,pool-fencing-glass-spigots-gates-soft-closing-close-hinge-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NPH-1800.png,
LAT90INT-B,"Atlantic 90° internal corner-in latch in black, for glass pool gates installed at a corner where the gate swings inward; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner In,,,,TRUE,Latch,Atlantic,Corner In,138.75,pool-fencing-glass-spigots-hinges-and-latches-corner-in,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT90INT-B.JPG,
LAT90INT-P,"Atlantic 90° internal corner-in latch in polished chrome, for glass pool gates installed at a corner where the gate swings inward; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner In,,,,TRUE,Latch,Atlantic,Corner In,130.65,pool-fencing-glass-spigots-hinges-and-latches-corner-in,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT90INT-P.JPG,
LAT90INT-S,"Atlantic 90° internal corner-in latch in satin, for glass pool gates installed at a corner where the gate swings inward; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner In,,,,TRUE,Latch,Atlantic,Corner In,130.65,pool-fencing-glass-spigots-hinges-and-latches-corner-in,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT90INT-S.JPG,
LAT90INT-W,"Atlantic 90° internal corner-in latch in white, for glass pool gates installed at a corner where the gate swings inward; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner In,,,,TRUE,Latch,Atlantic,Corner In,138.75,pool-fencing-glass-spigots-hinges-and-latches-corner-in,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT90INT-W.JPG,
MR-FL90I-B,"Master Range friction 90° internal corner-in latch in black, for glass pool gates at a corner where the gate swings inward; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner In,,,,TRUE,Latch,Master,Corner In,113.15,pool-fencing-glass-spigots-hinges-and-latches-corner-in,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FL90I-B.JPG,
MR-FL90I-MW,"Master Range friction 90° internal corner-in latch in matte white, for glass pool gates at a corner where the gate swings inward; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner In,,,,TRUE,Latch,Master,Corner In,119.65,pool-fencing-glass-spigots-hinges-and-latches-corner-in,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FL90I-MW.JPG,
MR-FL90I-P,"Master Range friction 90° internal corner-in latch in polished chrome, for glass pool gates at a corner where the gate swings inward; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner In,,,,TRUE,Latch,Master,Corner In,98.15,pool-fencing-glass-spigots-hinges-and-latches-corner-in,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FL90I-P.JPG,
MR-FL90I-S,"Master Range friction 90° internal corner-in latch in satin, for glass pool gates at a corner where the gate swings inward; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner In,,,,TRUE,Latch,Master,Corner In,98.15,pool-fencing-glass-spigots-hinges-and-latches-corner-in,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FL90I-S.JPG,
LAT90EXT-B,"Atlantic 90° external latch in black, for glass pool gates that swing outward from the fence line; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner Out,,,,TRUE,Latch,Atlantic,Corner Out,137.25,pool-fencing-glass-spigots-hinges-and-latches-corner-out,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT90EXT-B.JPG,
LAT90EXT-P,"Atlantic 90° external latch in polished chrome, for glass pool gates that swing outward from the fence line; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner Out,,,,TRUE,Latch,Atlantic,Corner Out,127.35,pool-fencing-glass-spigots-hinges-and-latches-corner-out,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT90EXT-P.JPG,
LAT90EXT-S,"Atlantic 90° external latch in satin, for glass pool gates that swing outward from the fence line; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner Out,,,,TRUE,Latch,Atlantic,Corner Out,127.35,pool-fencing-glass-spigots-hinges-and-latches-corner-out,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT90EXT-S.JPG,
LAT90EXT-W,"Atlantic 90° external latch in white, for glass pool gates that swing outward from the fence line; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner Out,,,,TRUE,Latch,Atlantic,Corner Out,137.25,pool-fencing-glass-spigots-hinges-and-latches-corner-out,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT90EXT-W.JPG,
MR-FL90E-B,"Master Range friction 90° external latch in black, for glass pool gates that swing outward from the fence line; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner Out,,,,TRUE,Latch,Master,Corner Out,113.15,pool-fencing-glass-spigots-hinges-and-latches-corner-out,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FL90E-B.JPG,
MR-FL90E-MW,"Master Range friction 90° external latch in matte white, for glass pool gates that swing outward from the fence line; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner Out,,,,TRUE,Latch,Master,Corner Out,119.65,pool-fencing-glass-spigots-hinges-and-latches-corner-out,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FL90E-MW.JPG,
MR-FL90E-P,"Master Range friction 90° external latch in polished chrome, for glass pool gates that swing outward from the fence line; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner Out,,,,TRUE,Latch,Master,Corner Out,98.15,pool-fencing-glass-spigots-hinges-and-latches-corner-out,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FL90E-P.JPG,
MR-FL90E-S,"Master Range friction 90° external latch in satin, for glass pool gates that swing outward from the fence line; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Corner Out,,,,TRUE,Latch,Master,Corner Out,98.15,pool-fencing-glass-spigots-hinges-and-latches-corner-out,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FL90E-S.JPG,
MR-GGH-BLK,Master Range 180° hinge set in matt black — budget self-closing pool fence hinge for a glass gate mounted to a fixed glass panel.,Hinges & Latches,Hinges,Master Range,,,,TRUE,Hinge,Master,Glass to Glass,151.95,pool-fencing-glass-spigots-hinges-and-latches-master-range,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-GGH-BLK.JPG,
MR-GGH-MW,Master Range 180° hinge set in matt white — budget self-closing pool fence hinge for a glass gate mounted to a fixed glass panel.,Hinges & Latches,Hinges,Master Range,,,,TRUE,Hinge,Master,Glass to Glass,171.55,pool-fencing-glass-spigots-hinges-and-latches-master-range,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-GGH-MW.JPG,
MR-GGH-P,Master Range 180° hinge set in polished — budget self-closing pool fence hinge for a glass gate mounted to a fixed glass panel.,Hinges & Latches,Hinges,Master Range,,,,TRUE,Hinge,Master,Glass to Glass,151.95,pool-fencing-glass-spigots-hinges-and-latches-master-range,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-GGH-P.JPG,
MR-GGH-S,Master Range 180° hinge set in satin — budget self-closing pool fence hinge for a glass gate mounted to a fixed glass panel.,Hinges & Latches,Hinges,Master Range,,,,TRUE,Hinge,Master,Glass to Glass,151.95,pool-fencing-glass-spigots-hinges-and-latches-master-range,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-GGH-S.JPG,
MR-SPH-BLK,Master Range square / wall hinge in matt black — budget self-closing pool fence hinge for a glass gate mounted to a square post or wall.,Hinges & Latches,Hinges,Master Range,,,,TRUE,Hinge,Master,Post/Wall,90.95,pool-fencing-glass-spigots-hinges-and-latches-master-range,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-SPH-BLK.JPG,
MR-SPH-MW,Master Range square / wall hinge in matt white — budget self-closing pool fence hinge for a glass gate mounted to a square post or wall.,Hinges & Latches,Hinges,Master Range,,,,TRUE,Hinge,Master,Post/Wall,94,pool-fencing-glass-spigots-hinges-and-latches-master-range,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-SPH-MW.JPG,
MR-SPH-P,Master Range square / wall hinge in polished — budget self-closing pool fence hinge for a glass gate mounted to a square post or wall.,Hinges & Latches,Hinges,Master Range,,,,TRUE,Hinge,Master,Post/Wall,77,pool-fencing-glass-spigots-hinges-and-latches-master-range,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-SPH-P.JPG,
MR-SPH-S,Master Range square / wall hinge in satin — budget self-closing pool fence hinge for a glass gate mounted to a square post or wall.,Hinges & Latches,Hinges,Master Range,,,,TRUE,Hinge,Master,Post/Wall,77,pool-fencing-glass-spigots-hinges-and-latches-master-range,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-SPH-S.JPG,
AH-530G-B,Atlantic 530 series glass-to-glass hinge in satin black — self-closing pool fence hinge for an inline gate panel mounted to a fixed glass panel.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Glass to Glass,383.85,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530G-B.JPG,
AH-530G-P,Atlantic 530 series glass-to-glass hinge in polished — self-closing pool fence hinge for an inline gate panel mounted to a fixed glass panel.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Glass to Glass,372.85,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530G-P.JPG,
AH-530G-S,Atlantic 530 series glass-to-glass hinge in satin — self-closing pool fence hinge for an inline gate panel mounted to a fixed glass panel.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Glass to Glass,372.85,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530G-S.JPG,
AH-530G-W,Atlantic 530 series glass-to-glass hinge in satin white — self-closing pool fence hinge for an inline gate panel mounted to a fixed glass panel.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Glass to Glass,383.85,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530G-W.JPG,
AH-530SPB-B,Atlantic 530 series square post plate hinge in satin black — self-closing pool fence hinge for a glass gate mounted to a square aluminium post.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Post Adapter,36.25,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530SPB-B.JPG,
AH-530SPB-P,Atlantic 530 series square post plate hinge in polished — self-closing pool fence hinge for a glass gate mounted to a square aluminium post.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Post Adapter,29.55,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530SPB-P.JPG,
AH-530SPB-S,Atlantic 530 series square post plate hinge in satin — self-closing pool fence hinge for a glass gate mounted to a square aluminium post.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Post Adapter,29.55,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530SPB-S.JPG,
AH-530SPB-W,Atlantic 530 series square post plate hinge in satin white — self-closing pool fence hinge for a glass gate mounted to a square aluminium post.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Post Adapter,36.25,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530SPB-W.JPG,
AH-530W-B,Atlantic 530 series wall hinge in satin black — self-closing pool fence hinge for a glass gate mounted to a wall.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Glass to Glass,383.85,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530W-B.JPG,
AH-530W-P,Atlantic 530 series wall hinge in polished — self-closing pool fence hinge for a glass gate mounted to a wall.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Glass to Glass,372.85,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530W-P.JPG,
AH-530W-S,Atlantic 530 series wall hinge in satin — self-closing pool fence hinge for a glass gate mounted to a wall.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Glass to Glass,372.85,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530W-S.JPG,
AH-530W-W,Atlantic 530 series wall hinge in satin white — self-closing pool fence hinge for a glass gate mounted to a wall.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Atlantic,Glass to Glass,383.85,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/AH-530W-W.JPG,
PSC-125GG-B,Polaris 125 series glass-to-glass hinge in satin black — premium self-closing pool fence hinge for a glass gate mounted to a fixed glass panel.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Polaris,Glass to Glass,429.55,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125GG-B.JPG,
PSC-125GG-MW,Polaris 125 series glass-to-glass hinge in matt white — premium self-closing pool fence hinge for a glass gate mounted to a fixed glass panel.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Polaris,Glass to Glass,429.55,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125GG-MW.JPG,
PSC-125GG-P,Polaris 125 series glass-to-glass hinge in polished — premium self-closing pool fence hinge for a glass gate mounted to a fixed glass panel.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Polaris,Glass to Glass,405.25,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125GG-P.JPG,
PSC-125GG-S,Polaris 125 series glass-to-glass hinge in satin — premium self-closing pool fence hinge for a glass gate mounted to a fixed glass panel.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Polaris,Glass to Glass,440.63,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125GG-S.JPG,
PSC-125PLATE-RP-B,Polaris 125 series replacement round plate in satin black — round-post back plate component for the Polaris 125 hinge body.,Hinges & Latches,Hinges,Soft Close,,,,FALSE,Hinge,Soft Close - Polaris,,39.33,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125PLATE-RP-B.JPG,
PSC-125PLATE-RP-P,Polaris 125 series replacement round plate in polished — round-post back plate component for the Polaris 125 hinge body.,Hinges & Latches,Hinges,Soft Close,,,,FALSE,Hinge,Soft Close - Polaris,,29.55,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125PLATE-RP-P.JPG,
PSC-125PLATE-RP-S,Polaris 125 series replacement round plate in satin — round-post back plate component for the Polaris 125 hinge body.,Hinges & Latches,Hinges,Soft Close,,,,FALSE,Hinge,Soft Close - Polaris,,29.55,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125PLATE-RP-S.JPG,
PSC-125PLATE-SP-B,Polaris 125 series replacement square plate in satin black — square-post back plate component for the Polaris 125 hinge body.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Polaris,Post Adapter,34.95,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/psc-125plate-sp-b.JPG,
PSC-125PLATE-SP-P,Polaris 125 series replacement square plate in polished — square-post back plate component for the Polaris 125 hinge body.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Polaris,Post Adapter,29.55,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125PLATE-SP-P.JPG,
PSC-125PLATE-SP-S,Polaris 125 series replacement square plate in satin — square-post back plate component for the Polaris 125 hinge body.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Polaris,Post Adapter,29.55,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125PLATE-SP-S.JPG,
PSC-125W-B,Polaris 125 series wall / square-post hinge in satin black — premium self-closing pool fence hinge for a glass gate mounted to a wall or square post.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Polaris,Post/Wall,429.55,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125W-B.JPG,
PSC-125W-MW,Polaris 125 series wall / square-post hinge in matt white — premium self-closing pool fence hinge for a glass gate mounted to a wall or square post.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Polaris,Post/Wall,429.55,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125W-MW.JPG,
PSC-125W-P,Polaris 125 series wall / square-post hinge in polished — premium self-closing pool fence hinge for a glass gate mounted to a wall or square post.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Polaris,Post/Wall,405.25,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125W-P.JPG,
PSC-125W-S,Polaris 125 series wall / square-post hinge in satin — premium self-closing pool fence hinge for a glass gate mounted to a wall or square post.,Hinges & Latches,Hinges,Soft Close,,,,TRUE,Hinge,Soft Close - Polaris,Post/Wall,405.25,pool-fencing-glass-spigots-hinges-and-latches-soft-close,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/PSC-125W-S.JPG,
LAT180-B,"Atlantic 180° glass-to-glass latch in black, for in-line glass pool gates that latch onto an adjacent fixed glass panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Glass to Glass,,,,TRUE,Latch,Atlantic,Glass to Glass,137.25,pool-fencing-glass-spigots-hinges-and-latches-to,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT180-B.JPG,
LAT180-P,"Atlantic 180° glass-to-glass latch in polished chrome, for in-line glass pool gates that latch onto an adjacent fixed glass panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Glass to Glass,,,,TRUE,Latch,Atlantic,Glass to Glass,130.65,pool-fencing-glass-spigots-hinges-and-latches-to,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT180-P.JPG,
LAT180-S,"Atlantic 180° glass-to-glass latch in satin, for in-line glass pool gates that latch onto an adjacent fixed glass panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Glass to Glass,,,,TRUE,Latch,Atlantic,Glass to Glass,130.65,pool-fencing-glass-spigots-hinges-and-latches-to,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT180-S.JPG,
LAT180-W,"Atlantic 180° glass-to-glass latch in white, for in-line glass pool gates that latch onto an adjacent fixed glass panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Glass to Glass,,,,TRUE,Latch,Atlantic,Glass to Glass,137.25,pool-fencing-glass-spigots-hinges-and-latches-to,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LAT180-W.JPG,
MR-FLGG-B,"Master Range friction 180° glass-to-glass latch in black, for in-line glass pool gates that latch onto an adjacent fixed glass panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Glass to Glass,,,,TRUE,Latch,Master,Glass to Glass,98.15,pool-fencing-glass-spigots-hinges-and-latches-to,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FLGG-B.JPG,
MR-FLGG-MW,"Master Range friction 180° glass-to-glass latch in matte white, for in-line glass pool gates that latch onto an adjacent fixed glass panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Glass to Glass,,,,TRUE,Latch,Master,Glass to Glass,107.55,pool-fencing-glass-spigots-hinges-and-latches-to,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FLGG-MW.JPG,
